,re_id,topic,comment
15,531871,意粉太油😶,"<section class=""review-container"">
                    Lunch time 嘅吉之島人山人海, 一遲左少少就好難先搵到位食飯~~<br/>見到位於地下嘅Quattro's Kitchen未見人龍, 就依間😂<br/>-<br/>上菜速度都算快, 唔錯👍🏻<br/>-<br/>洋蔥湯幾好飲, 配長長嘅麵包脆條😋



    
<br/>-<br/>叫左個吊桶仔➕鮮蝦蒜香橄欖油意粉, 賣相唔係好靚, 求求其其成堆野咁😅<br/>味道唔錯嘅, 不過好重手好好好油, 食到最尾個碗底係成層厚厚嘅油😶



    
</section>"
16,531871,遇上對的牛角包❤️,"<section class=""review-container"">
                    平日lunch 大約一點黎到都仲有位剩，見到隔離日本野都要等位<br/><br/>lunch set 可以揀牛扒豬，飯意粉類，種類都ok<br/><br/>

<br/><br/>餐跟餐湯同面包脆條<br/><br/>

<br/><br/>當日係蕃茄湯，真係好似蕃茄湯罐頭倒出黎甘，好濃，偏酸<br/><br/>

<br/><br/>青木瓜沙律好硬。。唔辣，個汁唔夠味。。真係唔好食。。。<br/><br/>好彩牛角包係好脆，唔油，但因為唔油都令到佢係甘跌d 碎出黎，但我就係鐘意食依種<div class=""or-sprite-inline-block write-re-icon-sp-05""></div><br/><br/>煙三文魚魚味偏淡。。。。夾住食都ok<br/><br/>加錢轉cappuccino....咖啡味足夠但好少泡。。。好似latte 甘。。
                </section>"
17,531871,侍應生的態度要改善！,"<section class=""review-container"">
                    餐廳有提供生蠔45分鐘，但因為我們覺得應該吃不了很多，而且問過後是可以單點的，所以就決定進去了。<br/><br/>坐下來後，正當我們在考慮要點什麼主菜來吃的時候，有一位生走過來兩次，第一次是關於生蠔，第二次是建議我們可以單點沙拉來吃。<br/>首先生不到5分鐘走過來2次有點太頻繁，我覺得有點討厭，好像很趕時間，其次是當天我們穿得比較casual，腳穿拖鞋，不知道是否因為這樣覺得我們沒有錢，所以才建議單點沙拉，有可能他沒有這樣的意思，但我們聽起來是這個意思。<br/><br/>食物是好吃的，但因為這位生的服務態度，我們不會再來。



    



</section>"
18,531871,Really bad manager!!,"<section class=""review-container"">
                    I went there with my family for dinner. Their manager is really stressed about their full house on a Sunday night I guess. Have been shouting across tables to order his staff to do this and that, really really loudly. I understand it’s not a Michelin Star restaurant, it’s not a chaa Chan tang either. <br/><br/>Other staff is really good. The tall guy with glasses who served us was so friendly, offered to take photos for us, etc. Super gentle and nice server, greatly appreciate his passionate service. <br/><br/>Food is okay. <br/>
</section>"
19,531871,取巧嘅生蠔放題,"<section class=""review-container"">
                    見到有生蠔，可以任食45分鐘，於是心郁郁去試吓，點知所講嘅45分鐘，頭十五分鐘都只係等待，而每次每人只可order三隻蠔，每次order都係漫長嘅等待，到第四十分鐘就已經last order，係四十分鐘内其實只order咗幾次，勁取巧！朋友食到一肚氣！<br/>既然攪得任食，就唔好咁小家，得四十分鐘，仲要每次order都要等，如果驚顧客會狂食生蠔而蝕本，就唔好攪生蠔啦！<br/>撇除生蠔，其他食物味道都不錯，相當滿意！
                </section>"
0,666527,🥰正常大路台灣野，但牛肚勁入味,"<section class=""review-container"">
                    春水堂係香港都已經開到周圍都係，應該都冇咩人唔識架啦。不過近排同3個朋友一齊去食，影咗幾張幾靚嘅相，就順便update下啦。<br/><br/>例牌去春水堂必會食牛肉麵同飲珍珠奶茶，因為牛筋好淋，牛腩都入味，珍珠奶茶就唔洗講啦。另外個人必食推介就係滷香牛肚，又係超級入味。魯肉飯都Ok，但細細碗都要28蚊架。最後加埋個珍珠鐵觀音吐司就非常滿足。最後想講係整體上春水堂價錢係偏貴少少。<br/><br/>打卡度：📸📸📸<br/>好味度：🤤🤤🤤🤤<br/>舒適度：🏝️🏝️🏝️🏝️<br/><br/>御品三寶牛肉麵 $98<br/>

<br/><br/>鐵觀音珍珠奶茶 $34<br/>

<br/>魯肉飯 $28<br/>

<br/>滷香牛𦟌<br/>

<br/>招牌滷味豆干米血糕 $58<br/>

<br/>半筋半肉蕃茄牛肉麵 $92<br/>

<br/>鹽酥雞<br/>

<br/>珍珠鐵觀音雪糕吐司 $58<br/>

<br/>

</section>"
1,666527,他來自台中,"<section class=""review-container"">
                    今日放假，有一個重要任務，就是要負責來排隊。午市繁忙時間，太古城中心的這分店有大量住宅區的街坊和附近寫字樓的上班族，朋友在東區返工，點名要求要幫襯這店。



    
<br/>我於12:25 來到，已有十多人在排隊。排隊期間，看到宣傳海報，才知道原來春水堂是珍珠奶茶的始祖。



    





<br/>不需要人齊便可以入座，我的另一個任務是幫手先落單，把餐牌先WhatsApp 給朋友。



    
<br/>先來的是黃金香酥雞，作為小食，份量算大。



    
<br/>茶香肉燥蛙蛙菜，普通，多油，食不出茶香，而且娃娃菜應該是太生，很硬，算是敗筆之作。



    
<br/>滷香拼盤，滷水味適中，大腸、牛肚等全都好味。



    
<br/>朋友推介紅燒牛肉麵，我們三人一人一碗，湯味濃，牛肉夠味，我覺得麵的份量偏少，但朋友覺得份量適中，果真是見仁見智。<br/><br/>我們當然有點珍珠奶茶，忘記了拍照，珍珠是屬於細粒的那一種，有咬口，茶味十足，絕對是招牌作。<br/>
</section>"
2,666527,簡單台式風味,"<section class=""review-container"">
                    春水堂<br/>珍珠奶茶始祖，太古城店開咗之後次次行過都見到大排長龍就冇乜心機等位，今日見唔係好多人，又唔趕時間，決定試一試，只係等咗15分鐘就入到去啦！<br/><br/>真係要讚下佢哋嘅嘢飲，好飲之餘，平日如果飲台式嘢飲，好多時都想加唔同嘅料，而通常就會直接加入你杯嘢飲入面，但係佢哋嘅嘢飲就唔同，照比正常份量嘅嘢飲你，你額外加嘅嘢就分開杯上，令你感覺非常良好，唔會覺得蝕咗比佢，仲覺得賺咗添😂👍🏻



    
<br/><br/>香酥雞 $48<br/>- 新鮮炸出嚟，外脆裏面仍然多汁



    
<br/>照燒雞扒便當 $82<br/>- 雞扒睇落去個樣麻麻，但食落去又OK喎！一啲都唔乾身



    
<br/>功夫麵 $58<br/>- 我諗應該係肉操飯嘅醬配上撈麵，所以係好食嘅！呢個價錢，女士份量啱啱好



    
<br/>
</section>"
3,666527,慢煮豬手非常出色,"<section class=""review-container"">
                    平日Lunch Time人龍不斷，幸好翻桌都算快，等待15分鐘左右就可以入桌。餐廳空間算不錯，不會太擠迫，還有4人卡位，繁忙的Lunch Time都可以保持私穩度！



    
<br/>慢煮豬手 $58<br/>一向很少在外面吃豬手，特別是時間不太長的Lunch Time時間。但友人推薦下，就試—下吧！果然喜出望外，滷得非常入味，淋滑又夠膠質，食到最後會Feel到咀唇都Gel住，而且都好容易處理，完全不會覺得麻煩！<br/><br/>魯肉飯(小碗) $28<br/>驚喜位是有配上肉鬆，立刻有加分，雖然是小碗，但也是酸蘿蔔和不少魯肉。如果滷水汁有多點就更完美了！
                </section>"
4,666527,簡單台菜,"<section class=""review-container"">
                    第二次到這裡吃晚餐，上次嘗試過豬手便當，質素一般。今次亦經過太古商埸附近，再來試試其他菜式吧。當然珍珠奶茶也是來幫襯目的，悠然記得曾在台中嘗過他們人文茶館總店的奶茶 😋<br/>台式芋米糕 🧆 <br/>米糕煎炸得好脆口，一口一件沾上醬汁，堅好味！推介呀。<br/>魯肉飯(小碗) 🐖<br/>魯肉飯視為極具台灣特色的民眾小吃，每個地區做法亦不同，這個以肥瘦一定比例的豬絞肉，滷水醬汁加上豬肉鬆的做法，比較喜歡！加上小小一碗的分量也是剛好。👍🏻<br/>紅燒牛肉麵 🍜<br/>濃醇的湯汁中帶著一點辛辣的香氣，隨性撒上一把蔥花更帶出牛肉湯的明亮風味，牛肉看起來堅挺，吃起來柔嫩，加上麵條煮得爽口，非常樸實又單純的好滋味！😋<br/>珍珠奶茶一如往常的好 👍🏻<br/>⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️



    



</section>"
5,666527,舒適的晚餐,"<section class=""review-container"">
                    春水堂出名珍珠奶茶，但唔知佢ge食物質素係點，一於試一試睇下咩料子。<br/><br/><br/>鹵肉飯($28)<br/>賣相就非常吸睛，比起台灣食開ge，多左一片日式蘿蔔同肉鬆。份量黎講都接受ge，晚餐岩岩好，細細碗咁。味道上都唔錯，不過就比較乾身，無果種黐黐立立的感覺，如果有多少少汁會更好<br/>

<br/><br/><br/>麻辣牛肚絲($38)<br/>呢個必食！個味道係偏甜ge麻辣，好開胃，加上牛肚切得好幼，變相好掛汁。份量黎講比想像中多。<br/>


<br/><br/><br/>慢煮豬手($58)<br/>呢個又係必食！份量有5大舊，味道上亦都係偏甜口味。成隻豬手係已經燜到好入味，好淋，但難得ge係無燜到爛哂，用筷子可以輕易夾起。<br/>

<br/><br/><br/>總結，春水堂ge食物質素都好高，價錢都算係合理，抵佢開咁多分店。<br/>

</section>"
6,666527,食物中規中矩 勝在坐位舒適,"<section class=""review-container"">
                    太古城中心台灣菜選擇唔多，<br/>春水堂現址前身亦是台灣菜，<br/>轉左手咁耐都未幫襯過，<br/>今日就來一。<br/><br/>星期六晚上6時入座，還有4成吉位，幸運地安排了舒適卡座，看座位大小睇落可以坐6個人。<br/><br/>點了～黃金香酥雞（$48），豬手魯肉便當（$92），凍珍珠紅豆鮮奶茶（$38）<br/><br/>黃金香酥雞<br/>👍份量適中<br/><br/>👎胡椒粉落得太重手<br/>👎炸粉比例過多<br/><br/>豬手魯肉便當<br/>👍豬肉份量足及夠入味<br/>👍便當包含兩款蔬菜，夠晒健康<br/><br/>👎魯肉飯上嘅魯肉唔掂，炒得太乾身，無汁賣相一般<br/><br/>凍珍珠紅豆鮮奶茶<br/>👍少甜<br/>👍濃濃紅豆味配上啖啖鮮奶茶香，兩者配合下非常有口感<br/><br/>餐廳定價🪙略高🪙<br/>以呢個價錢+食物質素，未必會再回頭，可以有更多更好的選擇😋<br/>



</section>"
7,666527,Beef noodles 👍🏼,"<section class=""review-container"">
                    Lonely lunch by myself today. So decided to grab a bowl of simple noodles. Lunch menu was very comprehensive, ranging from a vast selection of Taiwanese snacks, noodles and lunch boxes. Ended up ordering the 牛骨濃湯牛肉麵。Portion of beef was generous, meat was tender, texture of the noodles as I liked them. Some might find them too soft tho. Soup was good, didn’t feel thirsty afterwards. The bubble milk tea was disappointing tho- the bubbles were too small and hard- not chewy at all. For dessert, ordered the brown sugar mochi. Again, not chewy enough, but with surprising bits of peanuts inside. In summary, would prob return to try the other types of noodles.



    







</section>"
8,666527,香濃嫩牛筋,"<section class=""review-container"">
                    係太古行耐左想坐低飲杯嘢，就同朋友入去春水堂試下啦。<div class=""or-sprite-inline-block write-re-icon-tongue""></div><br/><br/><br/><div class=""or-sprite-inline-block write-re-icon-sp-05""></div>黃金香酥雞（$48）



    
<br/>雞嘅份量唔算多，不過都炸得幾香脆。<div class=""or-sprite-inline-block write-re-icon-sp-12""></div>外面層炸粉唔會好厚，而且上面仲有啲椒鹽調味，食落好香好好味。<div class=""or-sprite-inline-block write-re-icon-sp-05""></div><br/><br/><br/><div class=""or-sprite-inline-block write-re-icon-sp-05""></div>滷香牛筋（$58）



    
<br/>牛筋滷得好香，食落好入味同好淋。<div class=""or-sprite-inline-block write-re-icon-sp-11""></div>上面仲有啲芫茜、薑同辣椒，點埋佢附送嘅辣椒油仲香，辣辣地幾好食。<div class=""or-sprite-inline-block write-re-icon-sp-05""></div>就咁睇份量好似好多咁，但其實牛筋下面係有啲芽菜黎墊底，所以份量唔算太多，不過配埋芽菜食都幾清爽。<div class=""or-sprite-inline-block write-re-icon-sp-12""></div><br/><br/><br/>

<div class=""or-sprite-inline-block write-re-icon-smile""></div>香醇奶茶（$30）<br/>奶茶叫左走冰微糖，雖然係微糖但係飲落都係偏甜嘅。成杯都幾順口同幾香奶味。<br/><br/><br/><div class=""or-sprite-inline-block write-re-icon-smile""></div>珍珠鐵觀音奶茶（$34）<br/>同樣都係叫左走冰微糖，都係偏甜。同奶茶比就多左啲鐵觀音嘅香味，不過唔算太重。<div class=""or-sprite-inline-block write-re-icon-smile""></div>珍珠都幾多，食落啱啱好唔會話煮唔熟或者太硬嗰啲。<div class=""or-sprite-inline-block write-re-icon-sp-09""></div><br/><br/><br/>整體黎講啲嘢食都唔錯，份量唔算太多，而嘢飲就相對比較普通。<div class=""or-sprite-inline-block write-re-icon-smile""></div>收埋加一之後盛惠$187，都係偏貴嘅。
                </section>"
9,666527,台灣菜,"<section class=""review-container"">
                    春水堂喺台灣就食得多，香港就未試過，所以今日我哋就去試下。<br/><br/>門口都幾多人排隊，但好快就可以安排入座。<br/><br/>✨麻香烏骨雞麵線<br/>記得之前係台灣食過覺得好好味， 而且又補身，但係香港食既味道同台灣完全唔同， 失望。<br/><br/>✨紅燒牛肉麵<br/>湯底有濃厚牛味，麵質彈牙， 牛肉夠淋，唔錯。<br/><br/>✨魯肉飯小碗<br/>魯肉太乾， 汁又唔夠多。<br/><br/>✨烏龍豆干<br/>汁夠濃有茶香味，唔錯。<br/><br/>✨熱鐵觀音奶茶微糖<br/>好香既茶味， 似台灣飲到既味道。<br/><br/>✨熱薑母奶茶<br/>好濃既薑味，飲完覺得成身暖哂。



    






</section>"
10,666527,完全唔台灣嘅台灣菜,"<section class=""review-container"">
                    今日要去太古辦事<br/>係app度見到呢間台灣菜好評幾多幾吸引就諗住去試下<br/>一點排隊門口都排曬長龍 覺得應該都會幾好味<br/>兩個人點咗一杯珍珠奶茶 豬扒便當 紅燒牛肉麵同埋黃金地瓜條<br/>珍珠奶茶淡呱呱 珍珠又細粒又硬 成杯嘢完全無茶無奶味 仲不如街邊奶茶舖沖嘅好飲👎🏻<br/>豬扒便當九十幾蚊 真系食到人神共憤 成盤嘢得四件豬扒可以勉強入口 仲係口感又柴又乾身果隻 其餘兩格嘅配菜 食咗一啖已經影響胃口 完全清水煮熟 一啲味都無 花九十幾食四件柴身豬扒 簡直係無謂👎🏻<br/>紅燒牛肉麵算係唯一可以入口嘅嘢 入面有幾件牛筋牛肉 都好大件 霖霖地唔會太硬 麵條口感軟硬適中 都幾爽口 但係個湯就算係敗筆 一陣大陸即食麵嘅味道 同埋配送嘅酸菜少得可憐 唔值八十幾一碗<br/>黃金地瓜條三十幾唔貴 但係口味真心差勁 上面淋嘅甘梅粉完全係逐粒數住落嘅 除咗蕃薯味就係蕃薯味 食咗個空虛🙄<br/>兩個人食咗$251蚊 算係花錢買教訓啦 得個樣睇 食物素質完全跟唔上 唔會有下次<br/><br/><br/>




</section>"
11,666527,經典珍珠奶茶,"<section class=""review-container"">

<br/><br/>去台灣最鍾意飲珍珠奶茶，今次可以喺香港都品嚐得到，食晏嘅時候，加番杯珍珠奶茶嚟飲，真係非常滿足，珍珠好彈牙不過唔會癡牙，奶茶味道香濃，嚟到一定要試。<br/>仲有好多唔同款式嘅午餐，都覺得佢哋好有心思，材料同埋品質都同台灣一樣，我今次忘記咗影相，下次再去食嘅時候一定會好返
                </section>"
12,666527,太古城中心性價比極高嘅一間餐廳,"<section class=""review-container"">
                    雖然住港島但係真係甚少去太古城中心食嘢 事關啲嘢食真係唔平🙈<br/>會寧願行多幾步去康怡度食👉🏻👈🏻<br/>機緣巧合係Wolipay發現咗呢間春水堂<br/>一見到外面個餐牌已經覺得好正❗️<br/>好surprised太古城有咁平既餐廳<br/>Signature既紅燒半筋牛肉麵都係$80<br/>啲筋真係清得好乾淨 爽口得黎好入味<br/>肉嘅份量亦一啲都唔孤寒 超多舊肉😍<br/>不過呢相比起肉嘅份量面好似反而冇咁多 所以淨食完一個麪真係未夠飽 要加小食!!!!不過啲湯真係好好味既🤤肉汁成功滲哂入去<br/><br/>友人食咗麻辣version既紅燒牛肉麵<br/>有少少失望嘅係個湯唔算好辣<br/>味道大致同上面嗰個差唔多但辣啲啲<br/><br/>小食方面我覺得好出色!<br/>鹽酥杏鮑菇脆得來唔多炸粉 <br/>一舊接一舊都唔覺得油膩<br/>入口熱辣辣好正<br/>略嫌唔夠鹹要額外再問攞多啲椒鹽<br/><br/>滷香拼盤好正!!!<br/>大腸牛筋牛肺 全部清得好乾淨加好入味 三個人食完全冇問題<br/><br/>最後試咗飲個東方美人茶🍵<br/>$55但係三個人一齊share一壺<br/>大家一杯接住一杯咁傾偈品茶🍵<br/>茶味真係好似佢餐牌介紹咁講有迴甘!!!<br/>茶味好甘香 加水加咗幾次都仲有嗰陣味🌬<br/>所以最後每人都飲咗五六杯<br/><br/>舖頭好大所以坐嘅空間唔侷促好舒服<br/>星期日夜晚8:00排隊都淨係等咗大約10分鐘<br/>最可惜嘅係大家真係太飽食唔到佢個香港限定珍珠熔岩蛋糕😭<br/>已經約咗下次再嚟食過😍<br/><br/>最後埋單都係$478 食咗咁多嘢每人先150幾蚊喺太古城來講真係性價比非常高😍😍



    




</section>"
13,666527,必吃金沙芋泥丸👍😋,"<section class=""review-container"">
                    食物評分 (5⭐️最高)及順序由最高分起排:<br/>🏆🥇<b><u>金沙芋泥丸 $48</u></b><u></u>⭐️⭐️⭐️⭐️⭐️<br/>🎈<b><u>黃金香酥雞 $48</u></b><u></u>⭐️⭐️⭐️⭐️<br/>🎈<b><u>熱珍珠紅豆鮮奶茶少甜 $38</u></b><u></u>⭐️⭐️⭐️⭐️<br/>🎈<b><u>紅燒牛肉麵 $82</u></b><u></u>⭐️⭐️⭐️⭐️<br/>🎈<b><u>滷香大腸 $48</u></b><u></u>⭐️⭐️⭐️⭐️<br/>.<br/>之前Night Market是台灣菜，而新而代之的春水堂也是台灣菜，我個人更更喜歡和推介春水堂，不論食物質素及服務都比之前的餐廳好💖😊<br/>.<br/>首先餐牌的食物選擇好多，照片好靚好吸引，好易有選擇困難症😅好多款都想食。<br/>.<br/>

<br/>

<br/>

<br/><br/>

<br/>

<br/>.<br/>有香港限定版本<br/>.<br/>

<br/>.<br/>飲品除了很多不同的珍珠奶茶選擇外，還有台灣很多出名的文人茶，如高山金萱、高山烏龍等，我下次都好想試下泡壺茶。<br/>.<br/>

<br/>.<br/>食物方面我會從味道分數來順序評。<br/>.<br/>🏆🥇<b><u>金沙芋泥丸 $48</u></b><u></u>⭐️⭐️⭐️⭐️⭐️<br/><br/>

<br/><br/>全晚冠軍🏆是這味甜點，太有意外驚喜💖😋 原本已吃得很飽，也沒有打算要甜點，但中秋佳節食得豐盛些開心些，反正4粒，兩個人每人都只是兩粒，所以叫了。幸好叫了，是全餐最好吃的冠軍🏆，大讚超推介<div class=""or-sprite-inline-block write-re-icon-sp-20""></div><div class=""or-sprite-inline-block write-re-icon-sp-16""></div><div class=""or-sprite-inline-block write-re-icon-sp-12""></div>原因是外皮香脆，內裡是流沙鹹蛋黃加芋泥，是名符其實的流沙，不會太”傑身”, 又不會太水流流的流晒出來，剛剛好像熔岩般，鹹與甜的絕妙配搭，難得不會太鹹又不會太甜，又不油膩，完美無瑕💖😋 我決定每次去都要叫這個。<br/>.<br/>其餘以下食品的味道都<b>叮噹馬頭，難分高下，全部都好吃，賣相又好</b>。<br/>.<br/>🎈<b><u>黃金香酥雞 $48</u></b><u></u>⭐️⭐️⭐️⭐️<br/>

<br/>.<br/>這鹽酥雞做得好，炸得香酥鬆脆😋👍<br/>.<br/>🎈<b><u>熱珍珠紅豆鮮奶茶少甜 $38</u></b><u></u>⭐️⭐️⭐️⭐️<br/>

<br/>.<br/>這杯珍珠紅豆奶茶是看到有食評讚好，所以便試了，多謝那位朋友在食評有清楚寫明是少糖少冰，我落單時已忘記了，幸得<b><u>超醒目</u></b><u></u>主動問是否需要少甜，我才記得指定少甜，結果少甜的確剛剛好，謝謝醒目👍🙏<br/>.<br/>這杯特色在於紅豆味與珍珠奶茶味完全融和了，能飲出紅豆與奶茶的味道配合得剛剛好，有台式奶茶的濃味，同時亦有紅豆的香味。<br/>.<br/>🎈<b><u>紅燒牛肉麵 $82</u></b><u></u>⭐️⭐️⭐️⭐️<br/>.<br/>

<br/>.<br/>台灣牛肉麵是非常出名，這家的湯十分好飲，夠濃而不鹹，半筋半腩有齊兩種喜好，肉是十分淋和入味。<br/>.<br/>🎈<b><u>滷香大腸 $48</u></b><u></u>⭐️⭐️⭐️⭐️<br/>.<br/>

<br/>.<br/>這碟大腸腸內乾淨，亦不會太多肥膏，味道亦好，份量也多，而墊底的牙菜也十分靚，是短而肥身那種，也有很多，感覺也健康些，雖然食了成碟大腸，也食番一大碟牙菜平衡點菜和纖維。😅😊反為在碟面上面的那堆薑便淡口，像浸了水或煮了很久，完全無味，我覺得唔擺好過擺，可能是只作裝飾用。<br/>.<br/>所有服務態度都十分好和勤快，密密做無停手，當晚是週末又適逢中秋佳節，好多人，忙過不停，同時態度依然十分有禮貌。👍😊<br/>.<br/>我好辣，叫了碟辣椒油，意外地夠辣夠香，好味😋👍<br/>.<br/>總結是推介，一定會再去，每次都會叫金沙芋泥丸😆，基本食物味道好款式多，服務好👍😊<br/>
</section>"
14,666527,🍜值得帶朋友去嘅台式餐廳🍜,"<section class=""review-container"">
                    今日和兩個朋友吃了一餐很滿足的！叫了很多好吃的，每樣份量都很大，即使是這樣價錢很化算！地方坐得舒服，簡約設計是個很好的打卡位。



    
<br/><br/>🍜食物：<br/>◾️紅燒牛肉麵($82)：上桌的時候，我個朋友都頓時驚嚇了，很大一碗！紅燒牛肉份量很足夠，麵條煙韌有咬口，湯底也很正宗， 不會油膩，也不會很鹹



    

◾️茶香肉燥生菜($28)：肉燥很入味，很適合喜歡吃台式食物的我，我用菜裹上魯肉吃，這種吃法真的太值得推薦了，菜吸了肉汁同時滿口肉燥



    
<br/>◾️金沙芋泥丸($48)：芋泥味很足，甜甜的，內裏蛋黃也足料，是一款很好的

<br/>◾️珍珠鐵觀音奶茶($34)：這間的鐵觀音濃味，選了微糖的關係，茶味更突出，珍珠也是我喜歡的，有咬口，珍珠大細適中



    
</section>"
15,666527,不值排隊🤭,"<section class=""review-container"">
                    咁啱行開太古，見太古城新開咗間春水堂就過黎試吓，平時經過都見好多人排隊，唔知係咪因為呢間新開未有咁多人知，所以唔會好多人，一入到去環境好嘈😅座位冇apm果間坐得咁舒服！<br/><br/>我同朋友叫咗兩個menu 推薦既麵💢<br/>

<br/>紅燒牛肉麵$82<br/>湯底濃郁，牛肉好林好入味，牛筋都吾錯👍🏻<br/><br/>

<br/>功夫麵$53<br/>啲汁係個底到，配埋肉碎、香菇、芽菜撈埋嚟食，好似食撈麵咁，但我覺得味道偏鹹<br/><br/>

<br/>我哋分別叫咗珍珠同抹香珍珠奶茶🥤<br/>抹香珍珠奶茶$34(左)<br/>味道偏淡，珍珠細粒都彈牙嘅<br/>珍珠奶茶$32（右）<br/>味道普普通通，冇咩特別<br/><br/>如果要排隊入去食，我未必會排<br/><br/><br/>
</section>"
16,666527,奶茶飲完想再飲,"<section class=""review-container"">
                    Weekday晏晝12點到，未開始排隊。兩個人叫咗一個鹽酥雞，一個牛肚，兩個功夫面。全部都幾好食，不過鹽酥雞冇平時嘅九層塔亦冇乜五香粉味但係炸得好鬆，啲雞肉又無雪藏味， 我覺得好好食! 奶茶雖然叫少糖，但係已經好夠味而且好好飲😋 疫情下，啲枱唔迫又乾淨，坐得好舒服。服務都唔錯，全部 orders好快到 😊掛住台灣味道嘅時候可以得閒食吓。台灣嘢嚟講唔平但同Teawood比較，value for money 好好多👍🏻



    



</section>"
17,666527,春水堂 珍珠奶茶👍🏻👍🏻,"<section class=""review-container"">
                    上次行 Tai Koo Shing發現春水堂新開左 果陣就試左佢既茉香珍珠奶茶🥤<br/><br/>

<br/><br/>今日就試左佢既鐵觀音珍珠奶茶 <br/>佢嘅珍珠比起正常細 但係好有咬感 好彈Q👍🏻👍🏻<br/>之前飲過好多間珍珠奶茶店 佢地既珍珠奶茶都係偏甜 茶味唔夠 春水堂既鐵觀音珍珠奶茶有香濃嘅茶味 甜度適中👍🏻👍🏻👍🏻<br/><br/>今次仲試埋佢既紅燒牛肉麵🍜🍜 湯底算濃 牛肉偏瘦 唔會太肥 牛筋口感非常有膠質👍🏻<br/><br/>大家行開Tai Koo不妨可以試吓😋😋😋👍🏻<br/><br/>

</section>"
18,666527,服務食物都十分有水準,"<section class=""review-container"">
                    台灣過江龍春水堂都黎左香港一段時間，但人氣依然高企，經常大排長龍，可見受歡迎程度無被時間沖淡。<br/><br/><br/>今次食左佢地推薦嘅牛筋半肉紅燒牛肉麵同珍珠奶茶。<br/>店員另外俾左小小酸菜，可以根據喜好自行選擇放落麵。<br/>

<br/><br/><br/>紅燒牛肉麵係必點，首先濃郁嘅湯底同麵已經值回票價，麵質煮得軟硬度岩岩好，好滑口。湯底有用八角令整體更有風味。<br/>

<br/><br/><br/>紅燒牛肉不得了，煮到肉質好軟好淋，淋到可以用筷子整散舊肉！而牛筋都煮得好淋，入口即溶！好好食！<br/>

<br/>

<br/><br/><br/>珍珠奶茶好重茶味，珍珠細細粒好煙韌，簡單兩個字：好飲！<br/>

<br/><br/><br/>香港嘅春水堂真係唔會令人失望，味道同服務都有水準，去唔到台灣嘅日子黎食都覺得開心<div class=""or-sprite-inline-block write-re-icon-mad""></div><br/>佢地仲有香港限定嘅，下次一定要試下！
                </section>"
19,666527,春水堂迷你魯肉飯,"<section class=""review-container"">
                    ◭魯肉飯(小碗) $28<br/>每日限量嘅春水堂魯肉飯有別於市面上大部分魯肉飯，除左有細細粒魯肉，仲有肉鬆放埋一齊。配上珍珠米，絕對唔會覺得好粘口。<br/>每次去春水堂都必點迷你魯肉飯<div class=""or-sprite-inline-block write-re-icon-lol""></div><br/>


<br/>◭高山焙火烏龍 $55<br/>春水堂除咗珍珠奶茶好好飲，其實青茶都好有水準。今次係第一次喺春水堂飲青茶，估唔到咁有氣派🤣🤣🤣 高山焙火烏龍味度清甜，如果同時間食麻辣小食，相信會非常解渴😆<br/>


<br/>希望快啲通關，即刻飛返轉台灣，好掛住台灣既美食!!!
                </section>"
